Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
Violets,10.0,669.9616201,89312.51952999999,45_and_up,50105.38415,Yes,620.0875719,Yes,Male,By_16:00,0.141131799,0.333344815,8935.0,408.5169509,,4816.331034000001,651.9747884,43.97892314,20.21180227,7.065,49251.91105,Maybe,159943.7755,8.74654748,399.9297132,57.54690212,223.32054,80.0,Healthcare,13.0,155.0142804,2.0,Car,Student_or_Unemployed,No,0.0,424.85868939999995
Blues,9.0,1510.999688,233824.6424,45_and_up,254193.6729,No,839.0842478,Yes,Male,By_16:00,0.7463509629999999,0.213398452,3184.0,605.2771228999999,17.72274617,5853.003433,476.33283489999997,27.28196962,24.60238043,10.815999999999999,67718.20934,Maybe,215523.3445,0.402048475,464.24491869999997,53.718872899999994,503.6665626,70.0,Social,12.0,111.26169640000002,,Public_or_other,Industry_or_other,Yes,2.0,495.82069060000003
Greens,9.0,322.9164387,33383.99132,Below_30,11703.752859999999,No,865.8971167999999,Yes,Male,After_16:00,0.574085339,0.465493681,7316.0,536.5439548,38.78566404,4174.570583,177.29907250000002,50.48789037,23.16341846,2.6839999999999997,64387.70255,Maybe,96191.94774,3.182412502,310.14826739999995,7.180248504,107.63881289999999,70.0,Social,9.0,281.05019039999996,2.0,Public_or_other,Services_or_Retail,Yes,0.0,703.9854615
Browns,3.0,81.40664446,5715.727390999999,Below_30,773.4735216,Yes,435.6624643,Yes,Female,By_16:00,0.854763171,0.774397468,7623.0,384.31339410000004,81.70686464,2874.988288,672.2117397000001,92.47788042,,8.377,37486.85863,No,44367.58769,0.869618645,210.63615,93.31438416,27.13554815,80.0,Healthcare,10.0,478.08914510000005,2.0,Car,Services_or_Retail,Yes,0.0,137.43358930000002
Blues,6.0,1750.5375370000002,361511.5271,Below_30,341080.3646,Yes,1216.500204,No,Female,After_16:00,0.141369418,0.904590069,3643.0,942.0351813999999,97.79894932,8079.507812000001,82.51201874,82.79240073,30.69259164,10.357000000000001,100003.9098,No,383834.4519,8.718733569,619.5437449,79.67507134,583.5125122999999,90.0,Environment,14.0,471.7539562,0.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,613.4283324
Browns,3.0,55.19286588,18229.08958,Below_30,366.8701157,Yes,1356.532181,No,Male,By_16:00,0.34290648100000004,0.601831961,5783.0,895.8847331000001,44.79217341,11700.16394,845.2026462000001,39.50237075,29.93133363,10.217,109268.0402,Maybe,981762.8113,2.582749669,990.8394478,81.73736033,18.39762196,90.0,Environment,,747.9950244,0.0,Foot_or_bicycle,Hightech,Yes,0.0,902.3039536
Browns,7.0,104.3270953,2979.7328399999997,45_and_up,1254.1249,No,461.5373695,Yes,Male,After_16:00,0.628453966,0.9317545740000001,8709.0,327.4415517,38.13450395,1511.726524,446.54316900000003,64.79992841,18.09534613,7.291,34932.44874,No,7341.806475,9.306361971,85.68434206,82.01544355,34.77569844,100.0,Education,14.0,484.8611398,3.0,Public_or_other,Industry_or_other,Yes,0.0,316.5430775
Reds,7.0,299.16014210000003,52314.60039,Below_30,10053.80789,Yes,713.7326315,No,Female,After_16:00,0.34480692700000004,0.76315154,6394.0,406.42585510000004,22.81876341,6058.998476,164.6073819,75.03115977,20.16000633,5.606,55024.96105,Maybe,275220.5589,1.621030229,524.6146765999999,6.353074941,99.72004736,50.0,Other,10.0,132.81037990000002,5.0,Motorcycle_or_truck,Public_Sector,No,1.0,590.9757885
Browns,7.0,862.0914095,73381.54208,45_and_up,82875.31917999999,Yes,368.26501410000003,Yes,Male,After_16:00,0.812957735,,9922.0,331.50975510000006,61.32059752,3216.630691,58.24505957,99.21618663,18.20740935,6.077999999999999,32902.945060000005,Yes,65209.300639999994,7.906337718,255.3611181,7.207263121,287.36380319999995,60.0,Financial,10.0,507.31817530000006,3.0,Foot_or_bicycle,Public_Sector,Yes,0.0,88.74024533
Greys,5.0,503.2902773,90090.00692,30-45,28322.33045,No,856.4954124,No,Female,After_16:00,0.7009255609999999,0.059928108,7151.0,617.9855179,9.011559933,6606.033461999999,464.3258054,95.98393387,24.85931451,4.849,69911.90737,Yes,288375.7046,1.404214452,537.0062426,35.12911757,167.76342580000002,30.0,Military,9.0,123.838895,3.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,493.21564400000005
Browns,5.0,333.6974443,1373.069061,Below_30,12493.8974,No,15.06005551,Yes,Female,After_16:00,0.95915138,0.681668772,5037.0,12.28635258,41.71069514,148.0140816,703.7222320000001,8.502442576,3.5051893780000003,10.963,1320.08307,Yes,152.3777341,6.681877577000001,12.34413764,72.32013042,111.2324814,100.0,Education,15.0,,1.0,Motorcycle_or_truck,Services_or_Retail,Yes,0.0,5.535848855
Whites,5.0,68.50552202,7476.518922,Below_30,554.2803458999999,No,586.8364162,Yes,Male,After_16:00,0.585632284,0.9324790340000001,3030.0,305.3770389,39.37195672,3884.877988,678.4918462,85.59091997,17.47504045,6.97,42841.9425,No,107198.8738,5.193901134,327.41239110000004,84.55434751,22.83517401,100.0,Education,11.0,266.6236991,2.0,Motorcycle_or_truck,Services_or_Retail,No,2.0,558.5116842
Turquoises,3.0,372.2210363,45307.13234,30-45,15528.35144,No,708.6024415,Yes,Female,After_16:00,0.311550652,0.690792346,8903.0,482.84007970000005,69.18405653,4617.311416,982.6981630000001,92.25590851,21.97362236,1.097,55761.36214,Yes,133344.1083,5.5771118589999995,365.1631256,84.06264817,124.0736788,70.0,Social,11.0,138.1935,2.0,Foot_or_bicycle,Services_or_Retail,No,1.0,475.0601146000001
Yellows,3.0,1234.212794,91427.45491,Below_30,169674.8731,No,814.0831253,Yes,Male,After_16:00,0.843246222,0.387805565,9945.0,542.5979437999999,43.0137011,3307.522266,305.31709060000003,60.932667599999995,,4.055,61147.789110000005,Maybe,49387.345310000004,3.173655407,222.2326378,20.61541898,411.4042645,60.0,Financial,10.0,300.7118006,0.0,Public_or_other,Industry_or_other,Yes,0.0,607.0434242
Turquoises,,79.90457125,10359.8706,30-45,746.050469,Yes,641.8185416,Yes,Male,By_16:00,0.52085259,0.805440116,4247.0,370.0553028,3.759603715,4629.701816,319.3080318,22.61419194,19.23682154,5.752999999999999,48630.8807,No,151289.1979,0.132405146,388.9591211,87.99301288,26.63485708,60.0,Financial,11.0,175.486247,1.0,Foot_or_bicycle,Hightech,Yes,0.0,539.7457138999999
Browns,10.0,227.452552,58556.914220000006,30-45,5834.113451,No,1135.651191,No,Male,By_16:00,0.579406805,0.96159362,8847.0,716.8111058,90.96491276,9157.023912,395.9474955,27.41367568,26.77332825,7.153,89485.88159,Maybe,596509.3382,1.511058148,772.3401700000001,13.5895543,75.81751733,80.0,Healthcare,10.0,477.3123034,3.0,Public_or_other,Industry_or_other,No,0.0,826.5743578
Yellows,9.0,992.2619599999999,190979.4308,Below_30,109738.9537,No,754.6543419,No,Female,By_16:00,0.167172842,0.49224199399999996,9713.0,555.9037937999999,96.19510993,6885.870441,4.782391945,61.20636410000001,23.57761213,4.287,63331.8241,No,333398.0183,5.047610484,577.4062852999999,21.07295818,330.7539867,100.0,Education,14.0,143.25878500000002,0.0,Public_or_other,Public_Sector,Yes,0.0,393.2005978
Turquoises,7.0,412.4651187,60825.1116,30-45,19050.54106,Yes,619.0656196,Yes,Male,By_16:00,0.51804562,0.51775562,4489.0,385.0504515,33.70524922,5194.119481000001,565.5170861,19.94279055,19.62270245,5.511,48825.74897,Maybe,195719.4038,0.995491731,442.40185779999996,70.87481434,137.4883729,100.0,Education,13.0,135.71283469999997,2.0,Car,Student_or_Unemployed,Yes,1.0,456.560055
Turquoises,8.0,274.54783430000003,39606.455819999996,30-45,8476.684093,Yes,665.0367158,Yes,Male,After_16:00,0.111834272,0.993418615,8888.0,414.46202519999997,60.46515133,5156.744292,637.042148,36.58110683,20.35834043,1.112,51956.4202,Maybe,187300.2804,5.2714723260000005,432.78202419999997,44.79504335,91.51594478,100.0,Education,16.0,108.8178511,3.0,Public_or_other,Hightech,No,0.0,497.48538139999994
Turquoises,9.0,,34507.19809,Below_30,8202.96644,Yes,575.5333994,Yes,Male,By_16:00,,0.028268206,5673.0,360.58284219999996,15.53746015,4554.600793,111.56500829999999,58.68934449,18.98901899,4.327,45146.49362,No,146952.2473,0.149484181,383.34351089999996,58.60005571,90.01638769,60.0,Financial,10.0,196.5162971,1.0,Car,Student_or_Unemployed,No,1.0,425.3489807
Turquoises,2.0,905.7982298000001,131975.5447,Below_30,91475.31421,Yes,740.7706350999999,Yes,Male,After_16:00,0.697207189,0.350021071,8050.0,491.05920949999995,17.07159344,5353.143014,269.9885059,23.60811792,22.15985581,1.95,58450.4052,No,191058.5601,3.8031936969999998,437.10245949999995,39.80662567,301.9327433,100.0,Education,13.0,64.34569327,3.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,510.2142012
Turquoises,9.0,27.96074166,3454.2386659999997,Below_30,106.18725549999999,No,771.6233248,Yes,Female,By_16:00,0.07037528,0.20458167100000002,5358.0,453.3694,84.99189755,4612.905154,554.4804548999999,25.34175958,21.29247285,4.6419999999999995,57590.37806,Maybe,137356.6904,6.416502798,370.6166354,38.97688116,9.32024722,60.0,Financial,12.0,205.77012050000002,3.0,Car,Industry_or_other,No,0.0,653.0584025
Browns,6.0,549.8228044,51224.433939999995,45_and_up,33782.73163,No,502.55478539999996,Yes,Female,After_16:00,0.149797464,0.09959363800000001,6250.0,497.6565425,72.40574905,3790.2735810000004,625.2789234,2.669698955,22.30821693,9.75,45792.81368,Yes,78118.04174,4.712054066,279.49604960000005,22.15780935,183.2742681,100.0,Education,12.0,498.04970949999995,2.0,Public_or_other,Student_or_Unemployed,Yes,1.0,53.42858439
Yellows,4.0,-65.81780936,-4883.651922,45_and_up,469.39228899999995,No,795.2530178,Yes,Male,By_16:00,0.925523109,0.568231598,8927.0,533.5285353,90.72679316,3293.043609,854.5758833999998,,23.09823663,5.073,59936.06359,Maybe,49550.160710000004,7.802871661,222.5986539,78.34530019,-21.93926979,60.0,Financial,12.0,292.24820389999996,1.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,585.6349412999999
Blues,9.0,1654.4439730000001,249762.7791,45_and_up,304693.1325,No,286.71082789999997,Yes,Female,After_16:00,0.7408987370000001,0.6804825609999999,5820.0,71.37212716,41.08228174,4671.687811,290.869958,10.72064305,8.448202599,8.18,21559.5522,No,,2.490945186,452.8943556,87.06030871,551.4813244,70.0,Social,11.0,455.13517889999997,5.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,354.37295589999997
Turquoises,3.0,609.6871592,88500.71313999999,45_and_up,41515.27706,No,654.6387187000001,Yes,Male,After_16:00,0.236558813,0.080397021,7233.0,401.4630096,4.78490747,5157.653447,713.6169346,56.02940558,20.03654186,2.767,51009.71524,Yes,189636.5097,9.835167183,435.4727427,56.45749199,203.2290531,100.0,Education,13.0,117.7858581,1.0,Public_or_other,Services_or_Retail,Yes,1.0,499.5494715
Oranges,7.0,561.639392,94076.93456000001,45_and_up,35245.969430000005,Yes,623.3303764999999,No,Female,After_16:00,0.260626935,0.186940579,7034.0,423.6342796,78.50015422,5872.393358,185.58248369999998,20.96888751,20.58237789,4.966,51256.63526,No,252518.7924,7.875954807,502.51247989999996,4.296574183,187.2131307,30.0,Military,6.0,139.2233541,,Car,Hightech,No,1.0,383.6165539
Reds,4.0,416.69898489999997,87395.03424,30-45,19442.01566,No,774.3800681,No,Female,By_16:00,0.99005143,0.438812297,9362.0,452.14780089999994,92.42987633,7196.2500390000005,132.4688564,52.79787858,21.26376733,2.638,60876.41175,No,395886.9064,9.442461708,629.1954437999999,77.67758258,138.8996616,40.0,Foreign_Affairs,6.0,175.7108133,4.0,Public_or_other,Services_or_Retail,Yes,0.0,609.0550057
Greens,9.0,958.2145883999999,92775.8423,30-45,102348.8712,No,825.2703624,Yes,Female,After_16:00,0.211807362,0.780436517,3856.0,528.8842267,96.55523596,3962.4155990000004,774.5274602999999,73.29534651,22.99748305,6.144,61979.13028,No,84369.75041000001,7.677742536,290.46471460000004,46.36920285,319.4048628,60.0,Financial,10.0,253.904059,2.0,Public_or_other,Industry_or_other,Yes,0.0,640.456174
Turquoises,10.0,336.6162885,41315.443080000005,45_and_up,12712.263840000001,Yes,626.0686601,Yes,Male,By_16:00,0.565971146,0.91449534,7442.0,410.77454839999996,99.51787414,4503.6742189999995,997.9298818,72.36225642,20.26757382,2.5580000000000003,49220.89109,Maybe,135580.4542,8.049637489,368.2125122,20.49149761,112.2054295,90.0,Environment,15.0,170.4049774,2.0,Motorcycle_or_truck,Student_or_Unemployed,No,2.0,439.1006306
Turquoises,2.0,220.61815209999997,33714.77721,30-45,5491.580387,No,719.2454094999999,Yes,Female,After_16:00,0.37849053299999996,0.46970717700000003,7371.0,479.27870559999997,46.26619988,5543.145338,992.2221596,6.822934677,21.892434899999998,2.6289999999999996,57270.3359,No,210184.4645,8.273983439,458.4587926,91.9602223,73.53938403,70.0,Social,10.0,49.0707341,1.0,Foot_or_bicycle,Student_or_Unemployed,No,1.0,484.0973903
Purples,4.0,853.3533487999999,267598.0408,Below_30,81206.88865,No,1462.934905,No,Male,By_16:00,0.17939386899999998,0.23403665199999998,6787.0,974.7484388,64.22825328,11357.01984,225.80373590000002,36.16161516,31.22096153,9.213,116585.6238,Maybe,885014.8831,1.243582193,940.7522964,66.38844155,284.4511163,60.0,Financial,10.0,808.1485035000001,4.0,Car,Services_or_Retail,No,0.0,983.1721607000001
Browns,7.0,584.156667,37755.71996,Below_30,38120.164619999996,No,289.41319649999997,Yes,Female,After_16:00,0.010110713,0.7960943909999999,8134.0,245.82789989999998,69.37824832,2430.641799,539.789672,8.677188422999999,15.67889983,7.8660000000000005,25206.30662,No,37596.667069999996,7.990555291000001,193.8986,86.73730746,194.718889,60.0,Financial,11.0,565.9172482999999,2.0,Car,Public_Sector,Yes,0.0,97.55645322
Greens,9.0,410.1011727,42094.512910000005,45_and_up,,Yes,792.8607297,Yes,Male,After_16:00,0.883869039,0.912038681,5179.0,491.7513692,38.23800287,4062.829186,761.6693333,20.82439337,22.17546773,4.821000000000001,59271.56121,Yes,94822.5137,0.6529981739999999,307.93264469999997,51.87766489,136.7003909,70.0,Social,13.0,237.2214887,2.0,Motorcycle_or_truck,Public_Sector,No,0.0,638.9824659
Turquoises,9.0,256.2218602,33626.50574,30-45,7389.811915,Yes,580.6201876,Yes,Female,By_16:00,0.851271353,0.18541586,5759.0,,50.0555461,4617.843849,416.04879710000006,0.7694508879999999,18.44789748,4.2410000000000005,44727.19117,No,155014.9664,1.0597031890000002,393.71940060000003,24.57915097,85.40728674,90.0,Environment,15.0,194.1571686,2.0,Car,Student_or_Unemployed,No,0.0,469.91163610000007
Greys,3.0,523.9175335,99254.24018,Below_30,30683.481610000003,No,855.6044127999999,No,Female,After_16:00,0.22115908899999998,0.08933499199999999,7033.0,606.7817545,89.03841989,6896.952622,216.3277909,42.43028851,24.63294044,4.967,69826.98121,Maybe,323009.1181,0.665497996,568.3389113,1.5786170959999999,174.63917780000003,40.0,Foreign_Affairs,8.0,126.88971670000001,2.0,Public_or_other,Hightech,Yes,1.0,505.3338853
Reds,9.0,984.8058919,143840.1763,30-45,108098.5625,Yes,822.6057379,Yes,Male,By_16:00,0.862556465,0.318350595,,497.10879739999996,12.04412337,5376.000163000001,582.8943732000001,83.38799183,22.29593679,6.165,62461.6739,Maybe,192000.1847,5.928298684,438.1782568,72.75705466,328.26863060000005,50.0,Other,9.0,174.1482467,3.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,662.7799891
Browns,1.0,571.2408538999999,,Below_30,36457.75953,Yes,1164.672615,No,Male,After_16:00,0.22146165899999998,0.57699745,5934.0,,4.112896253,8637.112148,928.3340729,37.8040723,26.47716642,10.066,89606.53649,Yes,523456.80299999996,1.678865331,723.5031465,74.89749724,190.41361799999999,80.0,Healthcare,10.0,518.7552671,1.0,Foot_or_bicycle,Hightech,No,0.0,922.7719855
Turquoises,2.0,112.52370590000001,14129.7193,45_and_up,1454.3506109999998,No,592.1352891,Yes,Female,After_16:00,0.7392779759999999,0.88014306,9387.0,359.0736173,78.22767824,4485.278575,511.34044630000005,53.22675346,18.94923791,0.613,45769.70779,Maybe,141912.7853,3.031958807,376.71313399999997,74.48789019,37.50790196,70.0,Social,,190.94239380000002,3.0,Foot_or_bicycle,Industry_or_other,No,3.0,462.5954403
Greens,10.0,828.3989624,77317.63542,45_and_up,76535.55975,Yes,824.8599817,Yes,Female,After_16:00,0.866082922,0.779227593,5912.0,511.82164410000007,30.04815232,3823.6577350000002,589.6438174,80.04254489,22.62347551,4.088,61171.89253,Yes,78400.80904,6.847394597999999,280.0014447,89.24006531,,100.0,Education,16.0,279.7765461,2.0,Public_or_other,Public_Sector,No,1.0,672.4407149
Turquoises,7.0,223.293511,22634.68437,30-45,5624.430286,Yes,748.1637181,Yes,Female,By_16:00,0.281622686,0.662520083,9285.0,,27.88881075,4138.394164,646.0058617000001,10.19705818,23.42404674,0.715,59365.67687,Yes,92478.16218,0.8763752440000001,304.10222319999997,95.67989712,74.43117032,90.0,Environment,14.0,208.4791696,1.0,Public_or_other,Public_Sector,No,0.0,447.8722534
Browns,5.0,969.0272446,27724.60148,45_and_up,104667.8758,No,215.06337030000003,Yes,Female,After_16:00,0.969205847,0.526358381,7580.0,189.8853747,47.81530744,1238.093412,60.77996013,92.36075119,13.77989023,8.42,18286.8106,No,7367.177926,8.939580356,85.83226623,81.10854429999999,323.0090815,70.0,Social,12.0,672.0149302,3.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,71.16661281
Turquoises,10.0,240.4561324,39367.58111,30-45,6514.502224,Yes,718.4399093999999,Yes,Female,After_16:00,0.11218674599999999,,8792.0,483.65973130000003,44.20580105,5878.932327,976.7954892000001,62.01752415,21.99226526,1.208,57807.901410000006,No,241239.4093,8.13174786,491.1612864,82.9147927,80.15204414,60.0,Financial,10.0,36.94980318,4.0,Public_or_other,Public_Sector,Yes,,468.06004519999993
Browns,4.0,151.97673659999998,45893.99837,Below_30,2626.984298,Yes,1147.6168619999999,No,Male,After_16:00,0.415284782,0.665114543,5969.0,679.8123968,27.73797624,10419.03732,422.6797074,82.92928599,26.07321224,10.031,,Maybe,820729.5528,1.026188247,905.9412524,75.79405764,50.65891221,90.0,Environment,12.0,591.2020044,1.0,Foot_or_bicycle,Hightech,No,3.0,890.3831598999999
Blues,6.0,1270.60207,12497.94332,Below_30,179814.6029,Yes,1043.489297,Yes,Female,,0.652035088,,9901.0,923.2117981,68.85899082,2141.5107120000002,425.0735786999999,61.78904076,30.38440057,4.099,84002.3911,Yes,870.7640566,1.8339647209999999,29.50871154,24.79364304,423.5340233,70.0,Social,13.0,637.9525658,2.0,Foot_or_bicycle,Hightech,No,0.0,419.2956157
Blues,7.0,1612.671025,303428.6924,45_and_up,289515.0942,No,827.3627443,No,Female,By_16:00,0.716085264,0.24408216300000002,5689.0,686.2686265,31.96299376,7017.123551000001,778.8623169,51.52498491,26.19672931,8.311,71547.94223,Maybe,318613.5448,3.143653434,564.4586297999999,30.77699018,537.5570083,70.0,Social,13.0,276.1769863,1.0,Car,Student_or_Unemployed,No,1.0,306.550235
Turquoises,4.0,165.12501880000002,26218.083740000002,45_and_up,3094.627432,No,747.7728498,Yes,Female,By_16:00,0.681284778,0.627540868,5410.0,450.02963839999995,5.684947408999999,5663.374478,157.08212880000002,77.76205952,21.21390201,4.59,57675.20598,Yes,226891.7171,9.557154281,476.33152010000003,47.47392954,55.04167293,60.0,Financial,11.0,105.8204774,1.0,Motorcycle_or_truck,Hightech,No,0.0,590.2260464
Whites,5.0,282.8230805,44549.84708,Below_30,8991.929345999999,Yes,699.1833657000001,Yes,Male,By_16:00,0.96516672,0.592218373,6075.0,462.31873279999996,19.45817918,5650.1903090000005,294.3240318,3.2987668880000003,21.50159838,3.925,55867.62342999999,Maybe,223308.4968,4.082878844,472.55528430000004,50.07878647,94.27436017,70.0,Social,8.0,54.54357851,3.0,Foot_or_bicycle,Student_or_Unemployed,,0.0,471.6819556
Khakis,3.0,708.1220057999999,75924.15638,30-45,,Yes,609.7878218999999,Yes,Female,After_16:00,0.8975328290000001,0.274539629,8913.0,398.1371391,77.94556278,4012.845254,427.7910433999999,7.1391880510000005,19.95337413,1.087,47406.881389999995,Yes,103463.2885,7.795635513,321.65709760000004,48.797344700000004,236.04066859999998,80.0,Healthcare,8.0,214.36537909999998,2.0,Car,Student_or_Unemployed,No,0.0,438.597374
Turquoises,4.0,246.38477749999998,35017.70633,30-45,6837.179211,Yes,649.4524018999999,Yes,Male,After_16:00,0.739674415,,3052.0,419.2878315,60.82419839,5102.358518,558.9108036,33.13251634,20.47651903,6.9479999999999995,51346.41152,Yes,181798.4423,5.626350757999999,426.37828550000006,40.55625808,82.12825915,60.0,Financial,11.0,116.71723440000001,3.0,Motorcycle_or_truck,Hightech,Yes,0.0,458.9110501
Violets,3.0,246.6152029,79740.7204,45_and_up,6849.878211,Yes,1349.119685,No,Male,By_16:00,0.9786841140000001,0.369770427,9870.0,922.7569438999999,52.27733382,11545.73344,985.7977328,40.14593738,30.37691465,6.13,109706.1958,No,940942.5931,6.735390343,970.021955,83.24527477,82.20506762,70.0,Social,13.0,719.3608741,2.0,Public_or_other,Services_or_Retail,Yes,1.0,843.2724798
